year,month,sector,co2_mt,date,month_sin,month_cos,year_norm,sector_id,category_id
1991,11,gas,2.995,1991-11-01,-0.5000000000000004,0.8660254037844384,0.030303030303030304,2,3
1991,12,gas,3.102,1991-12-01,-2.4492935982947064e-16,1.0,0.030303030303030304,2,3
1992,1,gas,2.69,1992-01-01,0.49999999999999994,0.8660254037844387,0.06060606060606061,2,3
1992,2,gas,2.896,1992-02-01,0.8660254037844386,0.5000000000000001,0.06060606060606061,2,3
1992,3,gas,2.591,1992-03-01,1.0,6.123233995736766e-17,0.06060606060606061,2,3
1992,4,gas,2.652,1992-04-01,0.8660254037844387,-0.4999999999999998,0.06060606060606061,2,3
1992,5,gas,2.423,1992-05-01,0.49999999999999994,-0.8660254037844387,0.06060606060606061,2,3
1992,6,gas,2.64,1992-06-01,1.2246467991473532e-16,-1.0,0.06060606060606061,2,3
1992,7,gas,2.269,1992-07-01,-0.4999999999999997,-0.8660254037844388,0.06060606060606061,2,3
1992,8,gas,2.248,1992-08-01,-0.8660254037844384,-0.5000000000000004,0.06060606060606061,2,3
1992,9,gas,3.077,1992-09-01,-1.0,-1.8369701987210297e-16,0.06060606060606061,2,3
1992,10,gas,2.999,1992-10-01,-0.8660254037844386,0.5000000000000001,0.06060606060606061,2,3
1992,11,gas,3.207,1992-11-01,-0.5000000000000004,0.8660254037844384,0.06060606060606061,2,3
1992,12,gas,3.11,1992-12-01,-2.4492935982947064e-16,1.0,0.06060606060606061,2,3
1993,1,gas,3.151,1993-01-01,0.49999999999999994,0.8660254037844387,0.09090909090909091,2,3
1993,2,gas,3.082,1993-02-01,0.8660254037844386,0.5000000000000001,0.09090909090909091,2,3
1993,3,gas,2.798,1993-03-01,1.0,6.123233995736766e-17,0.09090909090909091,2,3
1993,4,gas,2.641,1993-04-01,0.8660254037844387,-0.4999999999999998,0.09090909090909091,2,3
1993,5,gas,2.869,1993-05-01,0.49999999999999994,-0.8660254037844387,0.09090909090909091,2,3
1993,6,gas,2.628,1993-06-01,1.2246467991473532e-16,-1.0,0.09090909090909091,2,3
1993,7,gas,2.58,1993-07-01,-0.4999999999999997,-0.8660254037844388,0.09090909090909091,2,3
1993,8,gas,2.876,1993-08-01,-0.8660254037844384,-0.5000000000000004,0.09090909090909091,2,3
1993,9,gas,3.129,1993-09-01,-1.0,-1.8369701987210297e-16,0.09090909090909091,2,3
1993,10,gas,2.887,1993-10-01,-0.8660254037844386,0.5000000000000001,0.09090909090909091,2,3
1993,11,gas,3.492,1993-11-01,-0.5000000000000004,0.8660254037844384,0.09090909090909091,2,3
1993,12,gas,3.535,1993-12-01,-2.4492935982947064e-16,1.0,0.09090909090909091,2,3
1994,1,gas,3.196,1994-01-01,0.49999999999999994,0.8660254037844387,0.12121212121212122,2,3
1994,2,gas,3.42,1994-02-01,0.8660254037844386,0.5000000000000001,0.12121212121212122,2,3
1994,3,gas,3.051,1994-03-01,1.0,6.123233995736766e-17,0.12121212121212122,2,3
1994,4,gas,2.86,1994-04-01,0.8660254037844387,-0.4999999999999998,0.12121212121212122,2,3
1994,5,gas,2.898,1994-05-01,0.49999999999999994,-0.8660254037844387,0.12121212121212122,2,3
1994,6,gas,3.031,1994-06-01,1.2246467991473532e-16,-1.0,0.12121212121212122,2,3
1994,7,gas,2.702,1994-07-01,-0.4999999999999997,-0.8660254037844388,0.12121212121212122,2,3
1994,8,gas,3.19,1994-08-01,-0.8660254037844384,-0.5000000000000004,0.12121212121212122,2,3
1994,9,gas,3.128,1994-09-01,-1.0,-1.8369701987210297e-16,0.12121212121212122,2,3
1994,10,gas,3.251,1994-10-01,-0.8660254037844386,0.5000000000000001,0.12121212121212122,2,3
1994,11,gas,3.705,1994-11-01,-0.5000000000000004,0.8660254037844384,0.12121212121212122,2,3
1994,12,gas,3.597,1994-12-01,-2.4492935982947064e-16,1.0,0.12121212121212122,2,3
1995,1,gas,3.609,1995-01-01,0.49999999999999994,0.8660254037844387,0.15151515151515152,2,3
1995,2,gas,3.381,1995-02-01,0.8660254037844386,0.5000000000000001,0.15151515151515152,2,3
1995,3,gas,3.532,1995-03-01,1.0,6.123233995736766e-17,0.15151515151515152,2,3
1995,4,gas,3.122,1995-04-01,0.8660254037844387,-0.4999999999999998,0.15151515151515152,2,3
1995,5,gas,2.879,1995-05-01,0.49999999999999994,-0.8660254037844387,0.15151515151515152,2,3
1995,6,gas,3.218,1995-06-01,1.2246467991473532e-16,-1.0,0.15151515151515152,2,3
1995,7,gas,3.059,1995-07-01,-0.4999999999999997,-0.8660254037844388,0.15151515151515152,2,3
1995,8,gas,3.556,1995-08-01,-0.8660254037844384,-0.5000000000000004,0.15151515151515152,2,3
1995,9,gas,3.512,1995-09-01,-1.0,-1.8369701987210297e-16,0.15151515151515152,2,3
1995,10,gas,4.045,1995-10-01,-0.8660254037844386,0.5000000000000001,0.15151515151515152,2,3
1995,11,gas,4.038,1995-11-01,-0.5000000000000004,0.8660254037844384,0.15151515151515152,2,3
1995,12,gas,3.914,1995-12-01,-2.4492935982947064e-16,1.0,0.15151515151515152,2,3
1996,1,gas,4.334,1996-01-01,0.49999999999999994,0.8660254037844387,0.18181818181818182,2,3
1996,2,gas,3.889,1996-02-01,0.8660254037844386,0.5000000000000001,0.18181818181818182,2,3
1996,3,gas,3.78,1996-03-01,1.0,6.123233995736766e-17,0.18181818181818182,2,3
1996,4,gas,3.761,1996-04-01,0.8660254037844387,-0.4999999999999998,0.18181818181818182,2,3
1996,5,gas,3.348,1996-05-01,0.49999999999999994,-0.8660254037844387,0.18181818181818182,2,3
1996,6,gas,3.552,1996-06-01,1.2246467991473532e-16,-1.0,0.18181818181818182,2,3
1996,7,gas,3.612,1996-07-01,-0.4999999999999997,-0.8660254037844388,0.18181818181818182,2,3
1996,8,gas,3.503,1996-08-01,-0.8660254037844384,-0.5000000000000004,0.18181818181818182,2,3
1996,9,gas,4.235,1996-09-01,-1.0,-1.8369701987210297e-16,0.18181818181818182,2,3
1996,10,gas,4.237,1996-10-01,-0.8660254037844386,0.5000000000000001,0.18181818181818182,2,3
1996,11,gas,4.154,1996-11-01,-0.5000000000000004,0.8660254037844384,0.18181818181818182,2,3
1996,12,gas,4.383,1996-12-01,-2.4492935982947064e-16,1.0,0.18181818181818182,2,3
1997,1,gas,4.395,1997-01-01,0.49999999999999994,0.8660254037844387,0.21212121212121213,2,3
1997,2,gas,4.15,1997-02-01,0.8660254037844386,0.5000000000000001,0.21212121212121213,2,3
1997,3,gas,4.183,1997-03-01,1.0,6.123233995736766e-17,0.21212121212121213,2,3
1997,4,gas,3.566,1997-04-01,0.8660254037844387,-0.4999999999999998,0.21212121212121213,2,3
1997,5,gas,3.964,1997-05-01,0.49999999999999994,-0.8660254037844387,0.21212121212121213,2,3
1997,6,gas,4.059,1997-06-01,1.2246467991473532e-16,-1.0,0.21212121212121213,2,3
1997,7,gas,3.878,1997-07-01,-0.4999999999999997,-0.8660254037844388,0.21212121212121213,2,3
1997,8,gas,3.968,1997-08-01,-0.8660254037844384,-0.5000000000000004,0.21212121212121213,2,3
1997,9,gas,4.36,1997-09-01,-1.0,-1.8369701987210297e-16,0.21212121212121213,2,3
1997,10,gas,4.344,1997-10-01,-0.8660254037844386,0.5000000000000001,0.21212121212121213,2,3
1997,11,gas,4.724,1997-11-01,-0.5000000000000004,0.8660254037844384,0.21212121212121213,2,3
1997,12,gas,4.553,1997-12-01,-2.4492935982947064e-16,1.0,0.21212121212121213,2,3
1998,1,gas,5.192,1998-01-01,0.49999999999999994,0.8660254037844387,0.24242424242424243,2,3
1998,2,gas,4.791,1998-02-01,0.8660254037844386,0.5000000000000001,0.24242424242424243,2,3
1998,3,gas,4.765,1998-03-01,1.0,6.123233995736766e-17,0.24242424242424243,2,3
1998,4,gas,3.888,1998-04-01,0.8660254037844387,-0.4999999999999998,0.24242424242424243,2,3
1998,5,gas,4.136,1998-05-01,0.49999999999999994,-0.8660254037844387,0.24242424242424243,2,3
1998,6,gas,4.061,1998-06-01,1.2246467991473532e-16,-1.0,0.24242424242424243,2,3
1998,7,gas,4.253,1998-07-01,-0.4999999999999997,-0.8660254037844388,0.24242424242424243,2,3
1998,8,gas,4.335,1998-08-01,-0.8660254037844384,-0.5000000000000004,0.24242424242424243,2,3
1998,9,gas,4.251,1998-09-01,-1.0,-1.8369701987210297e-16,0.24242424242424243,2,3
1998,10,gas,4.39,1998-10-01,-0.8660254037844386,0.5000000000000001,0.24242424242424243,2,3
1998,11,gas,5.289,1998-11-01,-0.5000000000000004,0.8660254037844384,0.24242424242424243,2,3
1998,12,gas,5.033,1998-12-01,-2.4492935982947064e-16,1.0,0.24242424242424243,2,3
1999,1,gas,5.224,1999-01-01,0.49999999999999994,0.8660254037844387,0.2727272727272727,2,3
1999,2,gas,4.904,1999-02-01,0.8660254037844386,0.5000000000000001,0.2727272727272727,2,3
1999,3,gas,4.389,1999-03-01,1.0,6.123233995736766e-17,0.2727272727272727,2,3
1999,4,gas,4.807,1999-04-01,0.8660254037844387,-0.4999999999999998,0.2727272727272727,2,3
1999,5,gas,4.14,1999-05-01,0.49999999999999994,-0.8660254037844387,0.2727272727272727,2,3
1999,6,gas,3.889,1999-06-01,1.2246467991473532e-16,-1.0,0.2727272727272727,2,3
1999,7,gas,4.433,1999-07-01,-0.4999999999999997,-0.8660254037844388,0.2727272727272727,2,3
1999,8,gas,4.681,1999-08-01,-0.8660254037844384,-0.5000000000000004,0.2727272727272727,2,3
1999,9,gas,5.157,1999-09-01,-1.0,-1.8369701987210297e-16,0.2727272727272727,2,3
1999,10,gas,4.919,1999-10-01,-0.8660254037844386,0.5000000000000001,0.2727272727272727,2,3
1999,11,gas,5.269,1999-11-01,-0.5000000000000004,0.8660254037844384,0.2727272727272727,2,3
1999,12,gas,5.453,1999-12-01,-2.4492935982947064e-16,1.0,0.2727272727272727,2,3
2000,1,gas,5.696,2000-01-01,0.49999999999999994,0.8660254037844387,0.30303030303030304,2,3
2000,2,gas,4.471,2000-02-01,0.8660254037844386,0.5000000000000001,0.30303030303030304,2,3
2000,3,gas,4.265,2000-03-01,1.0,6.123233995736766e-17,0.30303030303030304,2,3
2000,4,gas,4.639,2000-04-01,0.8660254037844387,-0.4999999999999998,0.30303030303030304,2,3
2000,5,gas,4.478,2000-05-01,0.49999999999999994,-0.8660254037844387,0.30303030303030304,2,3
2000,6,gas,4.474,2000-06-01,1.2246467991473532e-16,-1.0,0.30303030303030304,2,3
2000,7,gas,4.223,2000-07-01,-0.4999999999999997,-0.8660254037844388,0.30303030303030304,2,3
2000,8,gas,4.955,2000-08-01,-0.8660254037844384,-0.5000000000000004,0.30303030303030304,2,3
2000,9,gas,5.143,2000-09-01,-1.0,-1.8369701987210297e-16,0.30303030303030304,2,3
2000,10,gas,5.393,2000-10-01,-0.8660254037844386,0.5000000000000001,0.30303030303030304,2,3
2000,11,gas,5.536,2000-11-01,-0.5000000000000004,0.8660254037844384,0.30303030303030304,2,3
2000,12,gas,5.738,2000-12-01,-2.4492935982947064e-16,1.0,0.30303030303030304,2,3
2001,1,gas,6.118,2001-01-01,0.49999999999999994,0.8660254037844387,0.3333333333333333,2,3
2001,2,gas,5.314,2001-02-01,0.8660254037844386,0.5000000000000001,0.3333333333333333,2,3
2001,3,gas,5.385,2001-03-01,1.0,6.123233995736766e-17,0.3333333333333333,2,3
2001,4,gas,4.836,2001-04-01,0.8660254037844387,-0.4999999999999998,0.3333333333333333,2,3
2001,5,gas,5.141,2001-05-01,0.49999999999999994,-0.8660254037844387,0.3333333333333333,2,3
2001,6,gas,4.26,2001-06-01,1.2246467991473532e-16,-1.0,0.3333333333333333,2,3
2001,7,gas,4.653,2001-07-01,-0.4999999999999997,-0.8660254037844388,0.3333333333333333,2,3
2001,8,gas,5.083,2001-08-01,-0.8660254037844384,-0.5000000000000004,0.3333333333333333,2,3
2001,9,gas,5.161,2001-09-01,-1.0,-1.8369701987210297e-16,0.3333333333333333,2,3
2001,10,gas,5.108,2001-10-01,-0.8660254037844386,0.5000000000000001,0.3333333333333333,2,3
2001,11,gas,6.121,2001-11-01,-0.5000000000000004,0.8660254037844384,0.3333333333333333,2,3
2001,12,gas,5.965,2001-12-01,-2.4492935982947064e-16,1.0,0.3333333333333333,2,3
2002,1,gas,5.688,2002-01-01,0.49999999999999994,0.8660254037844387,0.36363636363636365,2,3
2002,2,gas,5.683,2002-02-01,0.8660254037844386,0.5000000000000001,0.36363636363636365,2,3
2002,3,gas,5.168,2002-03-01,1.0,6.123233995736766e-17,0.36363636363636365,2,3
2002,4,gas,4.583,2002-04-01,0.8660254037844387,-0.4999999999999998,0.36363636363636365,2,3
2002,5,gas,4.852,2002-05-01,0.49999999999999994,-0.8660254037844387,0.36363636363636365,2,3
2002,6,gas,4.833,2002-06-01,1.2246467991473532e-16,-1.0,0.36363636363636365,2,3
2002,7,gas,4.548,2002-07-01,-0.4999999999999997,-0.8660254037844388,0.36363636363636365,2,3
2002,8,gas,4.584,2002-08-01,-0.8660254037844384,-0.5000000000000004,0.36363636363636365,2,3
2002,9,gas,5.662,2002-09-01,-1.0,-1.8369701987210297e-16,0.36363636363636365,2,3
2002,10,gas,5.736,2002-10-01,-0.8660254037844386,0.5000000000000001,0.36363636363636365,2,3
2002,11,gas,6.13,2002-11-01,-0.5000000000000004,0.8660254037844384,0.36363636363636365,2,3
2002,12,gas,6.736,2002-12-01,-2.4492935982947064e-16,1.0,0.36363636363636365,2,3
2003,1,gas,5.885,2003-01-01,0.49999999999999994,0.8660254037844387,0.3939393939393939,2,3
2003,2,gas,4.709,2003-02-01,0.8660254037844386,0.5000000000000001,0.3939393939393939,2,3
2003,3,gas,5.38,2003-03-01,1.0,6.123233995736766e-17,0.3939393939393939,2,3
2003,4,gas,4.955,2003-04-01,0.8660254037844387,-0.4999999999999998,0.3939393939393939,2,3
2003,5,gas,4.544,2003-05-01,0.49999999999999994,-0.8660254037844387,0.3939393939393939,2,3
2003,6,gas,4.854,2003-06-01,1.2246467991473532e-16,-1.0,0.3939393939393939,2,3
2003,7,gas,5.387,2003-07-01,-0.4999999999999997,-0.8660254037844388,0.3939393939393939,2,3
2003,8,gas,5.171,2003-08-01,-0.8660254037844384,-0.5000000000000004,0.3939393939393939,2,3
2003,9,gas,5.331,2003-09-01,-1.0,-1.8369701987210297e-16,0.3939393939393939,2,3
2003,10,gas,6.134,2003-10-01,-0.8660254037844386,0.5000000000000001,0.3939393939393939,2,3
2003,11,gas,6.502,2003-11-01,-0.5000000000000004,0.8660254037844384,0.3939393939393939,2,3
2003,12,gas,6.545,2003-12-01,-2.4492935982947064e-16,1.0,0.3939393939393939,2,3
2004,1,gas,5.848,2004-01-01,0.49999999999999994,0.8660254037844387,0.42424242424242425,2,3
2004,2,gas,5.573,2004-02-01,0.8660254037844386,0.5000000000000001,0.42424242424242425,2,3
2004,3,gas,5.469,2004-03-01,1.0,6.123233995736766e-17,0.42424242424242425,2,3
2004,4,gas,4.946,2004-04-01,0.8660254037844387,-0.4999999999999998,0.42424242424242425,2,3
2004,5,gas,5.401,2004-05-01,0.49999999999999994,-0.8660254037844387,0.42424242424242425,2,3
2004,6,gas,5.514,2004-06-01,1.2246467991473532e-16,-1.0,0.42424242424242425,2,3
2004,7,gas,5.939,2004-07-01,-0.4999999999999997,-0.8660254037844388,0.42424242424242425,2,3
2004,8,gas,5.373,2004-08-01,-0.8660254037844384,-0.5000000000000004,0.42424242424242425,2,3
2004,9,gas,5.738,2004-09-01,-1.0,-1.8369701987210297e-16,0.42424242424242425,2,3
2004,10,gas,7.05,2004-10-01,-0.8660254037844386,0.5000000000000001,0.42424242424242425,2,3
2004,11,gas,6.672,2004-11-01,-0.5000000000000004,0.8660254037844384,0.42424242424242425,2,3
2004,12,gas,6.34,2004-12-01,-2.4492935982947064e-16,1.0,0.42424242424242425,2,3
2005,1,gas,6.474,2005-01-01,0.49999999999999994,0.8660254037844387,0.45454545454545453,2,3
2005,2,gas,5.72,2005-02-01,0.8660254037844386,0.5000000000000001,0.45454545454545453,2,3
2005,3,gas,5.272,2005-03-01,1.0,6.123233995736766e-17,0.45454545454545453,2,3
2005,4,gas,5.897,2005-04-01,0.8660254037844387,-0.4999999999999998,0.45454545454545453,2,3
2005,5,gas,4.927,2005-05-01,0.49999999999999994,-0.8660254037844387,0.45454545454545453,2,3
2005,6,gas,5.422,2005-06-01,1.2246467991473532e-16,-1.0,0.45454545454545453,2,3
2005,7,gas,5.907,2005-07-01,-0.4999999999999997,-0.8660254037844388,0.45454545454545453,2,3
2005,8,gas,5.689,2005-08-01,-0.8660254037844384,-0.5000000000000004,0.45454545454545453,2,3
2005,9,gas,6.044,2005-09-01,-1.0,-1.8369701987210297e-16,0.45454545454545453,2,3
2005,10,gas,6.497,2005-10-01,-0.8660254037844386,0.5000000000000001,0.45454545454545453,2,3
2005,11,gas,6.269,2005-11-01,-0.5000000000000004,0.8660254037844384,0.45454545454545453,2,3
2005,12,gas,6.756,2005-12-01,-2.4492935982947064e-16,1.0,0.45454545454545453,2,3
2006,1,gas,7.048,2006-01-01,0.49999999999999994,0.8660254037844387,0.48484848484848486,2,3
2006,2,gas,6.327,2006-02-01,0.8660254037844386,0.5000000000000001,0.48484848484848486,2,3
2006,3,gas,5.912,2006-03-01,1.0,6.123233995736766e-17,0.48484848484848486,2,3
2006,4,gas,6.15,2006-04-01,0.8660254037844387,-0.4999999999999998,0.48484848484848486,2,3
2006,5,gas,5.099,2006-05-01,0.49999999999999994,-0.8660254037844387,0.48484848484848486,2,3
2006,6,gas,5.256,2006-06-01,1.2246467991473532e-16,-1.0,0.48484848484848486,2,3
2006,7,gas,5.362,2006-07-01,-0.4999999999999997,-0.8660254037844388,0.48484848484848486,2,3
2006,8,gas,6.26,2006-08-01,-0.8660254037844384,-0.5000000000000004,0.48484848484848486,2,3
2006,9,gas,6.626,2006-09-01,-1.0,-1.8369701987210297e-16,0.48484848484848486,2,3
2006,10,gas,7.023,2006-10-01,-0.8660254037844386,0.5000000000000001,0.48484848484848486,2,3
2006,11,gas,7.272,2006-11-01,-0.5000000000000004,0.8660254037844384,0.48484848484848486,2,3
2006,12,gas,7.603,2006-12-01,-2.4492935982947064e-16,1.0,0.48484848484848486,2,3
2007,1,gas,7.343,2007-01-01,0.49999999999999994,0.8660254037844387,0.5151515151515151,2,3
2007,2,gas,6.665,2007-02-01,0.8660254037844386,0.5000000000000001,0.5151515151515151,2,3
2007,3,gas,6.698,2007-03-01,1.0,6.123233995736766e-17,0.5151515151515151,2,3
2007,4,gas,5.68,2007-04-01,0.8660254037844387,-0.4999999999999998,0.5151515151515151,2,3
2007,5,gas,5.81,2007-05-01,0.49999999999999994,-0.8660254037844387,0.5151515151515151,2,3
2007,6,gas,5.458,2007-06-01,1.2246467991473532e-16,-1.0,0.5151515151515151,2,3
2007,7,gas,5.557,2007-07-01,-0.4999999999999997,-0.8660254037844388,0.5151515151515151,2,3
2007,8,gas,5.906,2007-08-01,-0.8660254037844384,-0.5000000000000004,0.5151515151515151,2,3
2007,9,gas,6.854,2007-09-01,-1.0,-1.8369701987210297e-16,0.5151515151515151,2,3
2007,10,gas,7.154,2007-10-01,-0.8660254037844386,0.5000000000000001,0.5151515151515151,2,3
2007,11,gas,7.697,2007-11-01,-0.5000000000000004,0.8660254037844384,0.5151515151515151,2,3
2007,12,gas,7.185,2007-12-01,-2.4492935982947064e-16,1.0,0.5151515151515151,2,3
2008,1,gas,8.706,2008-01-01,0.49999999999999994,0.8660254037844387,0.5454545454545454,2,3
2008,2,gas,7.675,2008-02-01,0.8660254037844386,0.5000000000000001,0.5454545454545454,2,3
2008,3,gas,6.97,2008-03-01,1.0,6.123233995736766e-17,0.5454545454545454,2,3
2008,4,gas,6.878,2008-04-01,0.8660254037844387,-0.4999999999999998,0.5454545454545454,2,3
2008,5,gas,6.924,2008-05-01,0.49999999999999994,-0.8660254037844387,0.5454545454545454,2,3
2008,6,gas,6.136,2008-06-01,1.2246467991473532e-16,-1.0,0.5454545454545454,2,3
2008,7,gas,6.72,2008-07-01,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,2,3
2008,8,gas,7.578,2008-08-01,-0.8660254037844384,-0.5000000000000004,0.5454545454545454,2,3
2008,9,gas,7.498,2008-09-01,-1.0,-1.8369701987210297e-16,0.5454545454545454,2,3
2008,10,gas,8.323,2008-10-01,-0.8660254037844386,0.5000000000000001,0.5454545454545454,2,3
2008,11,gas,8.332,2008-11-01,-0.5000000000000004,0.8660254037844384,0.5454545454545454,2,3
2008,12,gas,8.566,2008-12-01,-2.4492935982947064e-16,1.0,0.5454545454545454,2,3
2009,1,gas,7.852,2009-01-01,0.49999999999999994,0.8660254037844387,0.5757575757575758,2,3
2009,2,gas,7.889,2009-02-01,0.8660254037844386,0.5000000000000001,0.5757575757575758,2,3
2009,3,gas,7.463,2009-03-01,1.0,6.123233995736766e-17,0.5757575757575758,2,3
2009,4,gas,7.386,2009-04-01,0.8660254037844387,-0.4999999999999998,0.5757575757575758,2,3
2009,5,gas,7.249,2009-05-01,0.49999999999999994,-0.8660254037844387,0.5757575757575758,2,3
2009,6,gas,7.065,2009-06-01,1.2246467991473532e-16,-1.0,0.5757575757575758,2,3
2009,7,gas,7.382,2009-07-01,-0.4999999999999997,-0.8660254037844388,0.5757575757575758,2,3
2009,8,gas,8.152,2009-08-01,-0.8660254037844384,-0.5000000000000004,0.5757575757575758,2,3
2009,9,gas,8.641,2009-09-01,-1.0,-1.8369701987210297e-16,0.5757575757575758,2,3
2009,10,gas,8.442,2009-10-01,-0.8660254037844386,0.5000000000000001,0.5757575757575758,2,3
2009,11,gas,9.579,2009-11-01,-0.5000000000000004,0.8660254037844384,0.5757575757575758,2,3
2009,12,gas,8.202,2009-12-01,-2.4492935982947064e-16,1.0,0.5757575757575758,2,3
2010,1,gas,9.149,2010-01-01,0.49999999999999994,0.8660254037844387,0.6060606060606061,2,3
2010,2,gas,8.227,2010-02-01,0.8660254037844386,0.5000000000000001,0.6060606060606061,2,3
2010,3,gas,7.699,2010-03-01,1.0,6.123233995736766e-17,0.6060606060606061,2,3
2010,4,gas,7.848,2010-04-01,0.8660254037844387,-0.4999999999999998,0.6060606060606061,2,3
2010,5,gas,8.039,2010-05-01,0.49999999999999994,-0.8660254037844387,0.6060606060606061,2,3
2010,6,gas,6.797,2010-06-01,1.2246467991473532e-16,-1.0,0.6060606060606061,2,3
2010,7,gas,7.653,2010-07-01,-0.4999999999999997,-0.8660254037844388,0.6060606060606061,2,3
2010,8,gas,7.116,2010-08-01,-0.8660254037844384,-0.5000000000000004,0.6060606060606061,2,3
2010,9,gas,8.607,2010-09-01,-1.0,-1.8369701987210297e-16,0.6060606060606061,2,3
2010,10,gas,9.816,2010-10-01,-0.8660254037844386,0.5000000000000001,0.6060606060606061,2,3
2010,11,gas,10.295,2010-11-01,-0.5000000000000004,0.8660254037844384,0.6060606060606061,2,3
2010,12,gas,10.498,2010-12-01,-2.4492935982947064e-16,1.0,0.6060606060606061,2,3
2011,1,gas,9.684,2011-01-01,0.49999999999999994,0.8660254037844387,0.6363636363636364,2,3
2011,2,gas,9.002,2011-02-01,0.8660254037844386,0.5000000000000001,0.6363636363636364,2,3
2011,3,gas,7.795,2011-03-01,1.0,6.123233995736766e-17,0.6363636363636364,2,3
2011,4,gas,8.675,2011-04-01,0.8660254037844387,-0.4999999999999998,0.6363636363636364,2,3
2011,5,gas,8.444,2011-05-01,0.49999999999999994,-0.8660254037844387,0.6363636363636364,2,3
2011,6,gas,7.13,2011-06-01,1.2246467991473532e-16,-1.0,0.6363636363636364,2,3
2011,7,gas,9.785,2011-07-01,-0.4999999999999997,-0.8660254037844388,0.6363636363636364,2,3
2011,8,gas,8.58,2011-08-01,-0.8660254037844384,-0.5000000000000004,0.6363636363636364,2,3
2011,9,gas,8.388,2011-09-01,-1.0,-1.8369701987210297e-16,0.6363636363636364,2,3
2011,10,gas,8.714,2011-10-01,-0.8660254037844386,0.5000000000000001,0.6363636363636364,2,3
2011,11,gas,9.383,2011-11-01,-0.5000000000000004,0.8660254037844384,0.6363636363636364,2,3
2011,12,gas,11.031,2011-12-01,-2.4492935982947064e-16,1.0,0.6363636363636364,2,3
2012,1,gas,9.568,2012-01-01,0.49999999999999994,0.8660254037844387,0.6666666666666666,2,3
2012,2,gas,9.884,2012-02-01,0.8660254037844386,0.5000000000000001,0.6666666666666666,2,3
2012,3,gas,9.701,2012-03-01,1.0,6.123233995736766e-17,0.6666666666666666,2,3
2012,4,gas,9.234,2012-04-01,0.8660254037844387,-0.4999999999999998,0.6666666666666666,2,3
2012,5,gas,8.162,2012-05-01,0.49999999999999994,-0.8660254037844387,0.6666666666666666,2,3
2012,6,gas,7.803,2012-06-01,1.2246467991473532e-16,-1.0,0.6666666666666666,2,3
2012,7,gas,8.374,2012-07-01,-0.4999999999999997,-0.8660254037844388,0.6666666666666666,2,3
2012,8,gas,9.382,2012-08-01,-0.8660254037844384,-0.5000000000000004,0.6666666666666666,2,3
2012,9,gas,11.086,2012-09-01,-1.0,-1.8369701987210297e-16,0.6666666666666666,2,3
2012,10,gas,10.082,2012-10-01,-0.8660254037844386,0.5000000000000001,0.6666666666666666,2,3
2012,11,gas,10.345,2012-11-01,-0.5000000000000004,0.8660254037844384,0.6666666666666666,2,3
2012,12,gas,10.488,2012-12-01,-2.4492935982947064e-16,1.0,0.6666666666666666,2,3
2013,1,gas,10.747,2013-01-01,0.49999999999999994,0.8660254037844387,0.696969696969697,2,3
2013,2,gas,9.882,2013-02-01,0.8660254037844386,0.5000000000000001,0.696969696969697,2,3
2013,3,gas,8.945,2013-03-01,1.0,6.123233995736766e-17,0.696969696969697,2,3
2013,4,gas,10.04,2013-04-01,0.8660254037844387,-0.4999999999999998,0.696969696969697,2,3
2013,5,gas,8.723,2013-05-01,0.49999999999999994,-0.8660254037844387,0.696969696969697,2,3
2013,6,gas,9.549,2013-06-01,1.2246467991473532e-16,-1.0,0.696969696969697,2,3
2013,7,gas,8.973,2013-07-01,-0.4999999999999997,-0.8660254037844388,0.696969696969697,2,3
2013,8,gas,9.764,2013-08-01,-0.8660254037844384,-0.5000000000000004,0.696969696969697,2,3
2013,9,gas,9.334,2013-09-01,-1.0,-1.8369701987210297e-16,0.696969696969697,2,3
2013,10,gas,10.547,2013-10-01,-0.8660254037844386,0.5000000000000001,0.696969696969697,2,3
2013,11,gas,10.934,2013-11-01,-0.5000000000000004,0.8660254037844384,0.696969696969697,2,3
2013,12,gas,12.314,2013-12-01,-2.4492935982947064e-16,1.0,0.696969696969697,2,3
2014,1,gas,10.665,2014-01-01,0.49999999999999994,0.8660254037844387,0.7272727272727273,2,3
2014,2,gas,10.191,2014-02-01,0.8660254037844386,0.5000000000000001,0.7272727272727273,2,3
2014,3,gas,8.95,2014-03-01,1.0,6.123233995736766e-17,0.7272727272727273,2,3
2014,4,gas,10.107,2014-04-01,0.8660254037844387,-0.4999999999999998,0.7272727272727273,2,3
2014,5,gas,9.85,2014-05-01,0.49999999999999994,-0.8660254037844387,0.7272727272727273,2,3
2014,6,gas,8.307,2014-06-01,1.2246467991473532e-16,-1.0,0.7272727272727273,2,3
2014,7,gas,8.866,2014-07-01,-0.4999999999999997,-0.8660254037844388,0.7272727272727273,2,3
2014,8,gas,9.037,2014-08-01,-0.8660254037844384,-0.5000000000000004,0.7272727272727273,2,3
2014,9,gas,9.542,2014-09-01,-1.0,-1.8369701987210297e-16,0.7272727272727273,2,3
2014,10,gas,11.498,2014-10-01,-0.8660254037844386,0.5000000000000001,0.7272727272727273,2,3
2014,11,gas,10.805,2014-11-01,-0.5000000000000004,0.8660254037844384,0.7272727272727273,2,3
2014,12,gas,10.945,2014-12-01,-2.4492935982947064e-16,1.0,0.7272727272727273,2,3
